"id","profileName","text","date","title","rating","images","helpful","Size name","Colour","Pattern name"
"RHYYLZBM5L6W7","Akhilesh Meena","
  Internet and WiFi speed is slower than my one year old iPhone 7.
","Reviewed in India on 3 November 2020","Internet and WiFi speed is slow",1,"","1",,,
"R3MFKJMRB7O8DT","Samuel Krissi","
  Moved from 6 to 11 totally worth it, got it for 46,000 with one year accidental policy and free apple tvColor is awesomeU won’t regret after buyingI mainly used for my YouTube channel recordings
","Reviewed in India on 20 November 2020","Totally worth it,u can go for it without having second thought when u are below iphone x",5,"https://images-na.ssl-images-amazon.com/images/I/61HybPFbsNL.jpg","0",,,
"RIFHOA8QA64FI","Anonymous ","
  It’s an amazing phone. Indeed the Best Buy ever you can expect.Considering an android user, you will be much more happy being an iOS user 😃
","Reviewed in India on 22 August 2020","Best phone ever!",5,"","1",,,
"R1RT1M62IO6VIV","Paras Jain","
  Purchased uncluding earpods and power adapter but got just the phone and when informed to customers service regarding this matter than they stated that that they will refund my money and couldn't assist me further...
","Reviewed in India on 9 August 2020","Amazing device!!",1,"https://images-na.ssl-images-amazon.com/images/I/91OmLE3w6LL.jpg","0",,,
"R1SOMZUCQ75TIW","Pks","
  5 star for AmazonFor Apple it’s a good upgradeCamera is goodBattery not that greatHandyAnd yes charger quality is very bad you need to purchase a new one very soon
","Reviewed in India on 18 July 2020","Good product but charger quality needs improvement",4,"","1",,,
"RVYC24RY4TA71","Amazon Customer","
  I am not happy with the product received
","Reviewed in India on 25 October 2020","The product has scratchs, the product is not a box piece",1,"","1",,,
"R1Q8N57G3B6GG4","suhasini palabhavi","
  I don’t know why this costlier phone doesn’t have finger print, and he Face ID is not so secure it will recognise your face even when you close you eyes thats big drawback. Like in one plus it will not unlock phone when you are sleeping it needs open eyes, but not in iPhone ,this costlier phone must have high security.iPhone needs to fix this in next update.
","Reviewed in India on 13 July 2020","Face ID is not secure",3,"","0",,,
"R2ERCUCJ8JJ0MJ","SAGAR BEHERA","
  This is my 2nd purchase of apple on Amazon. No complaints till now. Delivery got a bit delayed but that’s fine. Blame goes to lockdown.Wont go by any pros or cons: if you are planning to buy this, means you have already researched everything.So coming to the point. This phone is just seamless like a butter. Value for money(in short)
","Reviewed in India on 4 January 2021","Seamless experience",4,"https://images-na.ssl-images-amazon.com/images/I/A14FgcwdRbL.jpg
https://images-na.ssl-images-amazon.com/images/I/B1nBO9COdIS.jpg","0",,,
"R2FX8JXEWQ9FRP","Ramesh Elukurthy","
  Battery is very poor it takes 3 hours for full charge from 0.I cloud 5 GB is irritating even till now.Good for average usage.Rest all good.
","Reviewed in India on 22 October 2020","Ok",4,"","1",,,
"R3NAV39RHVIL8P","Prakash Rathod","
  Hi, I have received my Order before time but one item in this order are different Headphone instead of EarPods.so please find out.
","Reviewed in India on 24 October 2020","improve battery life. battery is not long lasting",5,"","1",,,
"R2SJ000UACLJR3","Vivek Tyagi","
  First of all. No adapter, no earphone. If apple thinks so much about environment then why launch three four phones every year. This is sheer hypocrisy.. at least give the basic requirements. Charger and earphones are one of those.  Battery life sucks
","Reviewed in India on 20 December 2020","I want charger and earphone and good battery",3,"","1","128GB","Black","iPhone 11"
"R1CYEIYJWMY2AD","Muni Krishna ","
  Its an amazing experience in using the phone!!!  pics, siri shortcuts......unlocking feature is flawless even during pitch dark... i'm enjoying the phone and its featuresNo fingerprinter but its enabled face unlock works great!!!
","Reviewed in India on 28 November 2020","Amazing experience at Hand",5,"","0",,,
"R1PI17489KZUJG","Nikhil","
  This is by far the best iphone at this price point . Powerful processor , superior cameras, big battery and good looks make it a complete package .Got it for 47000 on amazon sale and got it through one day delivery .If someone is confused between buying xs or 11 i would recommend 11 for its superior features ,  if we leave the oled display this is the iphone to go for .
","Reviewed in India on 22 October 2020","This phone’s a beast",5,"","0",,,
"R1AT21JTNY7PCV","Neeraj Kashyap","
  As we all know about Apple one of the finest phone I used.There is no hanging you will face ever in iPhone's.Awesome Camera quality,Decent look,Apple branding backside which looks classy.Support fast charging,Good battery, you can click awesome low light pictures.Overall awesome product must buy
","Reviewed in India on 28 October 2020","iPhone 11 review",5,"","0",,,
"R1FM5CJWAP1WYS","Sandeep","
  Budget friendly, battery, camera - added pictures for reference, writing this review after an week usage. Phone is perfect i had samsung and MI before. This phone is perfect for anyone planning buy iphone at this range. Just make sure get fast charger so phone can be charged sooner, else you get normal charger and earpods in the box whereas not in 12series now. Its a great phone!!
","Reviewed in India on 4 November 2020","Camera, budget, battery",5,"https://images-na.ssl-images-amazon.com/images/I/91MFujgiv2L.jpg
https://images-na.ssl-images-amazon.com/images/I/91lcvxdBx6L.jpg
https://images-na.ssl-images-amazon.com/images/I/A1V0pRj8H2L.jpg
https://images-na.ssl-images-amazon.com/images/I/A1dNBVB3l6L.jpg
https://images-na.ssl-images-amazon.com/images/I/A1kPbcGjU8L.jpg
https://images-na.ssl-images-amazon.com/images/I/A1nvgIwdTqL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1ocFxuo3QL.jpg","0",,,
"RIHQ8E45EMTK9","Mash","
  Just go for it and don’t have to think twice. I was little sceptical due to all the negative reviews related to device heating up but I haven’t faced that problem at all. I guess I have received a genuine product.
","Reviewed in India on 5 November 2020","The BEST!!!!",5,"","0",,,
"R1T68UCEG1484J","Amazon Customer","
  It's barely 4 months and the earphone doesn't work properly. Only one side work. Can I get a replacement for the the earphone ? Please don't get back to me saying I should have used it properly or something. M sure I know how to use a headphone. Is there something that can be done ?
","Reviewed in India on 8 April 2021","Product is good. Issue with earphone.",4,"","0",,,
"R1RAQLVATCADND","Pragati Nath","
  Awesome Gadget. Value for money. So much excited when I received it & very happy while unboxing. It was a great deal from Amazon in Great Indian festival offer. Camera is mind boggling, great thing is it is made in India designed in US. No China product. Last month’s manufacturing is something I never expected but really very happy to see this on box. Don’t wait guys go for it.
","Reviewed in India on 6 November 2020","Mind Boggling IPhone 11",5,"https://images-na.ssl-images-amazon.com/images/I/71UevIS2LuL.jpg
https://images-na.ssl-images-amazon.com/images/I/71v9K9wg4uL.jpg","0",,,
"R3MYEJZ5BUOW59","Paras sharma","
  I love the service but just scared a bit, the phone is have some issues and couldn’t figure out that is it the phone or the app that caused the minor issue.Taking too long to charge that is one negative point. But battery back up is really great.Sometimes observer connection issue with Boss sound sport and never had those issue when used with I phone 7.
","Reviewed in India on 25 January 2020","good product but having really minor bugs.",5,"","0",,,
"RISTAOMOM5YMO","himanshu jha","
  Too much heating on normal operations. Too bad Quality...it's a zero review note it down.
","Reviewed in India on 4 April 2020","Too much heating",1,"","1",,,
"R13UP9X7LX3VY0","indrani","
  It been 4month I am using this phone as of now no problem and great experience .I m love with the product .
","Reviewed in India on 16 January 2021","Grt product",5,"","1",,,
"R3TD0WR6GHOKFM","Amazon Customer","
  Received my phone 2 days before delivery...i was worried after reading some reviews..but original phone ,everything as mentioned in the box....will tell after month how things are .hope for the best
","Reviewed in India on 18 October 2020","Original phone...before time delivery...will tel after one month how things are",5,"","1",,,
"R26OG2M94PKH24","Online service problem","
  Don't buy costly items from online site .i brought I phone 11 but it's dead on arrival nd when I call for costomers care they team not resolved my problems.
","Reviewed in India on 19 January 2021","Very bad experience from Amazon",1,"","1","64GB","Green","iPhone 11"
"R24ERFNLR7RFJP","Amit agarwal","
  Very useful first I phone loving it a lot.. Top on camera quality every is so so good but battery life is not really successful it discharged in a day if you are a youtuber or worked on a mobile regular this isn't for you..Best in camera.
","Reviewed in India on 30 January 2021","Must buy .. Camera is good",5,"","0",,,
"RGG9MX6EENW0Z","Fatima Ali Khan","
  Terribly disappointed! It hasn't even been two months since I bought my phone and I am already experiencing issues with it. The headset has slowed down even though I dont have much of usage. The earphones particularly are defective with evident sound quality issues and heavy distortion. I don't know where to get them checked. Any solution to this problem? Who do I contact?
","Reviewed in India on 14 December 2020","Defective earphones and phone set!",1,"","0",,,
"R2A5DVSF4PFXHV","kankana","
  The best in class. There is a feel good factor about this phone. Almost perfect for a regular guy. Battery life first class though need to follow some battery saving tips. Camera one of the best awesome clarity and i am in love with studio light pictures. Nice clean os with now having some new gestures.face recognition almost worked 95% for me.loved it. If anyone has any doubts or need any clarity comment here i will be happy to help.
","Reviewed in India on 16 March 2020","Best in class!!! Beast!!!",5,"https://images-na.ssl-images-amazon.com/images/I/61VgKmIDQuL.jpg","0",,,
"RM7BHP37E2TGG","GSR2004","
  Loved the Product, Got a 64GB version during the ongoing Sale, which is quite decent if you are not a heavy user, performance is quite good with A13 Chipset, Camera quality is fabulous as you get the same Camera with Night Mode & Ultra Wide the like of Iphone 11 Pro's
","Reviewed in India on 28 October 2020","Amazing Product, Quick Delivery",5,"","0",,,
"R1Z2S5FET69IPC","shivam","
  Have not used the phone yet- just opened to check once and noticed that both IMEI numbers on warranty cards are same however it is only matching one of the IMEI numbers given on phone and its box. Not sure if thats fine?Will update review after using it sometime
","Reviewed in India on 31 October 2020","IMEI num not matching on warranty card",3,"","0",,,
"RVWO52KYK912V","Bhavika Goel","
  I bought i phone XR and 11 from amazon... I am highly regretting my decision. They are defective in there sound department. All three of them.
","Reviewed in India on 20 October 2020","Worst decision of taking iphone from Amazon",1,"https://images-na.ssl-images-amazon.com/images/I/818OOI2rVbL.jpg","1",,,
